CS,310000,澳洲穀飼牛梅花炒肉片,,,kg,0,620.00,00000,1000.00,1000.00,2,0004,03203100000000,0000,0000,00,12,0,232,0,0,0,1,1,DD,400,0,0,,,,,3,59,,,,,,0,,,DDDD,,,,2,,,,,,,,,,,,,,,,,,,,,
CS,310000,澳洲穀飼牛梅花炒肉片,,,kg,0,620.00,00000,1000.00,1000.00,2,0004,03203100000000,0000,0000,00,12,0,232,0,0,0,1,1,DD,400,0,0,,,,,3,59,,,,,,0,,,DDDD,,,,2,,,,,,,,,,,,,,,,,,,,,
CS,310002,澳洲穀飼牛梅花炒肉絲,,,kg,0,640.00,00000,1000.00,1000.00,2,0004,03203100020000,0000,0000,00,12,0,232,0,0,0,1,1,DD,400,0,0,,,,,3,59,,,,,,0,,,DDDD,,,,2,,,,,,,,,,,,,,,,,,,,,
CS,310002,澳洲穀飼牛梅花炒肉絲,,,kg,0,640.00,00000,1000.00,1000.00,2,0004,03203100020000,0000,0000,00,12,0,232,0,0,0,1,1,DD,400,0,0,,,,,3,59,,,,,,0,,,DDDD,,,,2,,,,,,,,,,,,,,,,,,,,,
CS,310004,澳洲穀飼牛梅花烤肉片,,,kg,0,480.00,00000,1000.00,1000.00,3,0004,03203100040000,0000,0000,00,12,0,232,0,0,0,1,1,DD,400,0,0,,,,,4,59,,,,,,0,,,DDDD,,,,2,,,,,,,,,,,,,,,,,,,,,
CS,310004,澳洲穀飼牛梅花烤肉片,,,kg,0,480.00,00000,1000.00,1000.00,3,0004,03203100040000,0000,0000,00,12,0,232,0,0,0,1,1,DD,400,0,0,,,,,4,59,,,,,,0,,,DDDD,,,,2,,,,,,,,,,,,,,,,,,,,,
CS,310202,豬梅花炒肉絲,,,kg,0,480.00,00000,1000.00,1000.00,3,0004,03203102020000,0000,0000,00,12,0,232,0,0,0,1,1,DD,100,0,0,,,,,4,59,,,,,,0,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,
CS,310202,豬梅花炒肉絲,,,kg,0,480.00,00000,1000.00,1000.00,3,0004,03203102020000,0000,0000,00,12,0,232,0,0,0,1,1,DD,100,0,0,,,,,4,59,,,,,,0,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,
CS,310281,菲力骰子豬排～炸,,,kg,0,380.00,00000,1000.00,1000.00,3,0004,03203102810000,0000,0000,00,12,0,232,0,0,0,1,1,DD,100,0,0,,,,,4,59,,,,,,0,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,
CS,310281,菲力骰子豬排～炸,,,kg,0,380.00,00000,1000.00,1000.00,3,0004,03203102810000,0000,0000,00,12,0,232,0,0,0,1,1,DD,100,0,0,,,,,4,59,,,,,,0,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,
CS,310331,豬小里肌肉塊,,,kg,0,325.00,00000,1000.00,1000.00,3,0004,03203103310000,0000,0000,00,10,0,232,0,0,0,1,1,DD,100,0,0,,,,,4,59,,,,,,0,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,
CS,310331,豬小里肌肉塊,,,kg,0,325.00,00000,1000.00,1000.00,3,0004,03203103310000,0000,0000,00,10,0,232,0,0,0,1,1,DD,100,0,0,,,,,4,59,,,,,,0,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,
CS,310361,豬後腿肉塊,,,kg,0,265.00,00000,1000.00,1000.00,3,0004,03203103610000,0000,0000,00,10,0,232,0,0,0,1,1,DD,100,0,0,,,,,4,59,,,,,,0,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,
CS,310361,豬後腿肉塊,,,kg,0,265.00,00000,1000.00,1000.00,3,0004,03203103610000,0000,0000,00,10,0,232,0,0,0,1,1,DD,100,0,0,,,,,4,59,,,,,,0,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,
CS,310371,豬梅花肉塊,,,kg,0,450.00,00000,1000.00,1000.00,3,0004,03203103710000,0000,0000,00,10,0,232,0,0,0,1,1,DD,100,0,0,,,,,4,59,,,,,,0,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,
CS,310371,豬梅花肉塊,,,kg,0,450.00,00000,1000.00,1000.00,3,0004,03203103710000,0000,0000,00,10,0,232,0,0,0,1,1,DD,100,0,0,,,,,4,59,,,,,,0,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,
CS,310381,豬胛心肉塊,,,kg,0,310.00,00000,1000.00,1000.00,3,0004,03203103810000,0000,0000,00,10,0,232,0,0,0,1,1,DD,100,0,0,,,,,4,59,,,,,,0,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,
CS,310381,豬胛心肉塊,,,kg,0,310.00,00000,1000.00,1000.00,3,0004,03203103810000,0000,0000,00,10,0,232,0,0,0,1,1,DD,100,0,0,,,,,4,59,,,,,,0,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,
