CS,3,310381,140700,260,0,260,2,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,142700,260,0,260,5,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,142300,260,0,260,2,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,140800,260,0,260,3,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,140000,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,131700,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,132500,260,0,260,5,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,131600,260,0,260,2,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,132000,260,0,260,2,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,130700,260,0,260,3,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,130400,260,0,260,3,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,140100,260,0,260,6,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,142600,260,0,260,6,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,130000,260,0,260,3,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,130600,260,0,260,3,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,701400,260,0,260,4,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,141100,260,0,260,12,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,131200,260,0,260,4,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,131000,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,131900,260,0,260,5,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,130500,260,0,260,3,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,130800,260,0,260,6,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,701500,260,0,260,7,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,130300,260,0,260,9,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,131100,260,0,260,3,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,131800,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,140900,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,141500,260,0,260,3,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,141300,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,141200,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,701900,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,140200,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,142400,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,193300,260,0,260,2,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,163000,260,0,260,4,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,701300,260,0,260,3,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,160500,260,0,260,3,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,161100,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,162900,260,0,260,2,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,702100,260,0,260,3,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,161300,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,166300,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,152800,260,0,260,9,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,167300,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,783600,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,780700,260,0,260,2,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,783700,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,781700,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,200500,260,0,260,2,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,201000,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,200100,260,0,260,6,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,200000,260,0,260,2,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,201200,260,0,260,2,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,200400,260,0,260,2,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,200300,260,0,260,5,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,200600,260,0,260,2,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,201100,260,0,260,6,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,200700,260,0,260,1,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
CS,3,310381,193600,260,0,260,2,DD,1,DDDD,0,0,0,1,0,03,203103810000,,3,0,,,0,,,,,,,
