CS,1,311511,999999,56,0,56,136,DD,1,DDDD,1,0,0,0,0,03,203115110000,,3,0,,,0,,,,,,,
CS,1,311514,999999,98,0,98,795,DD,1,DDDD,1,0,0,1,0,03,203115140000,,3,0,,,0,,,,,,,
CS,1,311581,999999,79,0,79,462,DD,1,DDDD,1,0,0,0,0,03,203115810000,,3,0,,,0,,,,,,,
CS,1,311591,999999,49,0,49,999,DD,1,DDDD,1,0,0,0,0,03,203115910000,,3,0,,,0,,,,,,,
CS,1,314522,999999,46,0,46,219,DD,1,DDDD,1,0,0,0,0,03,203145220000,,2,0,,,0,,,,,,,
CS,1,314622,999999,64,0,64,45,DD,DDDD,DDDD,1,0,0,0,0,03,203146220000,,3,0,,,0,,,,,,,
CS,1,314632,999999,70,0,70,90,DD,DDDD,DDDD,1,0,0,0,0,03,203146320000,,3,0,,,0,,,,,,,
CS,1,321874,999999,98,0,98,181,DD,DDDD,DDDD,1,0,0,1,0,03,203218740000,,2,0,,,0,,,,,,,
CS,1,211121,999999,65,0,65,71,DD,DDDD,DDDD,1,0,0,0,0,03,202111210000,,4,0,,,0,,,,,,,
CS,1,213809,999999,69,0,69,186,DD,DDDD,DDDD,1,0,0,0,0,03,202138090000,,3,0,,,0,,,,,,,
CS,1,213849,999999,125,0,125,582,DD,DDDD,DDDD,1,0,0,0,0,03,202138490000,,3,0,,,0,,,,,,,
CS,1,215121,999999,99,0,99,314,DD,DDDD,DDDD,1,0,0,0,0,03,202151210000,,3,0,,,0,,,,,,,
CS,1,226015,999999,69,0,69,381,DD,DDDD,DDDD,1,0,0,0,0,03,202260150000,,5,0,,,0,,,,,,,
CS,1,213871,783200,320,0,320,1,DD,DDDD,DDDD,0,0,0,0,0,03,202138710000,,3,0,,,0,,,,,,,
CS,1,226067,783200,230,0,230,3,DD,DDDD,DDDD,0,0,0,0,0,03,202260670000,,5,0,,,0,,,,,,,
CS,1,310026,783200,650,0,650,1,DD,DDDD,DDDD,0,0,0,1,0,03,203100260000,,2,0,,,0,,,,,,,
CS,1,310099,783200,390,0,390,2,DD,1,DDDD,0,0,0,1,0,03,203100990000,,3,0,,,0,,,,,,,
CS,1,310110,783200,490,0,490,2,DD,1,DDDD,0,0,0,1,0,03,203101100000,,3,0,,,0,,,,,,,
CS,1,310120,783200,440,0,440,2,DD,1,DDDD,0,0,0,1,0,03,203101200000,,3,0,,,0,,,,,,,
CS,1,322781,783200,1250,0,1250,1,DD,DDDD,DDDD,0,0,0,1,0,03,203227810000,,2,0,,,0,,,,,,,
CS,1,324182,783200,480,0,480,1,DD,DDDD,DDDD,0,0,0,1,0,03,203241820000,,15,1,,,1,,,,,,,
CS,1,213871,780700,320,0,320,2,DD,DDDD,DDDD,0,0,0,0,0,03,202138710000,,3,0,,,0,,,,,,,
CS,1,214121,780700,599,0,599,3,DD,DDDD,DDDD,0,0,0,1,0,03,202141210000,,3,0,,,0,,,,,,,
CS,1,214544,780700,700,0,700,1,DD,DDDD,DDDD,0,0,0,1,0,03,202145440000,,3,0,,,0,,,,,,,
CS,1,214549,780700,650,0,650,1,DD,DDDD,DDDD,0,0,0,1,0,03,202145490000,,3,0,,,0,,,,,,,
CS,1,310005,780700,640,0,640,1,DD,DDDD,DDDD,0,0,0,1,0,03,203100050000,,2,0,,,0,,,,,,,
CS,1,310026,780700,650,0,650,1,DD,DDDD,DDDD,0,0,0,1,0,03,203100260000,,2,0,,,0,,,,,,,
CS,1,310081,780700,430,0,430,2,DD,1,DDDD,0,0,0,1,0,03,203100810000,,3,0,,,0,,,,,,,
CS,1,310099,780700,390,0,390,6,DD,1,DDDD,0,0,0,1,0,03,203100990000,,3,0,,,0,,,,,,,
CS,1,310110,780700,490,0,490,8,DD,1,DDDD,0,0,0,1,0,03,203101100000,,3,0,,,0,,,,,,,
CS,1,310120,780700,440,0,440,6,DD,1,DDDD,0,0,0,1,0,03,203101200000,,3,0,,,0,,,,,,,
