
SFD001,2,4,322130,1,1,000303,20240711,20240710,220500,1,3,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,220000,1,8,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,222600,1,12,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,220900,1,13,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,223000,1,16,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,314270,1,1,000301,20240711,20240710,253900,1,27,1,1,0,1,300,0,0,0,0,0,,1,2,20,314270,1
SFD001,2,4,322796,1,1,000302,20240711,20240710,253900,1,27,1,1,0,1,690,0,0,0,0,0,,1,2,20,322796,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,020000,1,29,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322796,1,1,000302,20240711,20240710,254000,1,34,1,1,0,1,690,0,0,0,0,0,,1,2,20,322796,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,023600,1,39,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322796,1,1,000302,20240711,20240710,254200,1,42,1,1,0,1,690,0,0,0,0,0,,1,2,20,322796,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,023500,1,44,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,600000,1,48,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322796,1,1,000302,20240711,20240710,300400,1,53,1,1,0,1,690,0,0,0,0,0,,1,2,20,322796,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,043700,1,57,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,045700,1,62,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,302800,1,72,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,222400,1,96,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,024400,1,102,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,314270,1,1,000301,20240711,20240710,251300,1,119,1,1,0,1,300,0,0,0,0,0,,1,2,20,314270,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,753700,1,121,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,253300,1,122,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322796,1,1,000302,20240711,20240710,253300,1,122,1,1,0,1,690,0,0,0,0,0,,1,2,20,322796,1
SFD001,2,4,322796,1,1,000302,20240711,20240710,253400,1,125,1,1,0,1,690,0,0,0,0,0,,1,2,20,322796,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,303800,1,127,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322796,1,1,000302,20240711,20240710,301900,1,129,1,1,0,1,690,0,0,0,0,0,,1,2,20,322796,1
SFD001,2,4,322796,1,1,000302,20240711,20240710,302300,1,133,1,1,0,1,690,0,0,0,0,0,,1,2,20,322796,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,046900,1,135,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,042000,1,137,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,314270,1,1,000301,20240711,20240710,302700,1,139,1,1,0,1,300,0,0,0,0,0,,1,2,20,314270,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,302700,1,139,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,222800,1,159,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,221800,1,162,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,025100,1,164,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,314270,1,1,000301,20240711,20240710,253200,1,170,1,1,0,1,300,0,0,0,0,0,,1,2,20,314270,1
SFD001,2,4,322796,1,1,000302,20240711,20240710,253200,1,170,1,1,0,1,690,0,0,0,0,0,,1,2,20,322796,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,023000,1,188,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
SFD001,2,4,322796,1,1,000302,20240711,20240710,253600,1,192,1,1,0,1,690,0,0,0,0,0,,1,2,20,322796,1
SFD001,2,4,322130,1,1,000303,20240711,20240710,751300,1,199,1,1,0,1,640,0,0,0,0,0,301,1,2,20,322130,1
