
SFD001,2,4,310473,1,1,000044,20240921,20240920,060300,1,172,1,1,1,2,0,135,0,0,0,0,,1,2,20,310473,1,
SFD001,2,4,310473,1,1,000044,20240921,20240920,060300,1,172,1,1,1,2,0,135,0,0,0,0,,1,2,20,310473,1,
SFD001,2,4,314632,1,1,000035,20240921,20240920,045700,1,294,1,1,1,2,0,70,0,0,0,0,,1,2,20,314632,1,
SFD001,2,4,314632,1,1,000035,20240921,20240920,045700,1,294,1,1,1,2,0,70,0,0,0,0,,1,2,20,314632,1,
